statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Semibrelie is not a synonym of a kebauch.,semibrelie,kebauch,"horm, bottongs",0,1,0,1,0,synonyms,1,0,0
Divorcompletailway is not a synonym of a meteorome.,divorcompletailway,meteorome,"threem, philia",0,1,0,1,0,synonyms,1,0,0
Nonflower is a synonym of a trip-offerit.,nonflower,trip-offerit,"dyname, gelant",0,0,0,1,0,synonyms,0,0,1
Confrie is a synonym of an obfulmingler.,confrie,obfulmingler,"revolus, khary exposit",0,0,0,1,0,synonyms,0,1,0
Candness is a synonym of a fluoretic.,candness,fluoretic,"fluoretic, enrolly",0,0,0,1,0,synonyms,1,0,0
Showcasewife is a synonym of a membergilm.,showcasewife,membergilm,"clothesia, membergilm",0,0,0,1,0,synonyms,1,0,0
Grumor is not a synonym of disemen.,grumor,disemen,"disemen, consuitab",0,1,0,1,0,synonyms,0,0,1
Cann is not a synonym of a pepperium.,cann,pepperium,"how-do, pepperium",0,1,0,1,0,synonyms,1,0,0
Aarhusband is not a synonym of a dism.,aarhusband,dism,"dism, mergy",0,1,0,1,0,synonyms,0,1,0
Hemination is not a synonym of a schexia.,hemination,schexia,"elfathy, schexia",0,1,0,1,0,synonyms,1,0,0
Rubidity is not a synonym of a femaine.,rubidity,femaine,"weighboring, flation",0,1,0,1,0,synonyms,1,0,0
Havilio is a synonym of a dysfundwich.,havilio,dysfundwich,"dysfundwich, softwareet",0,0,0,1,0,synonyms,0,1,0
Climonter is not a synonym of a repositablet.,climonter,repositablet,"membergilm, repositablet",0,1,0,1,0,synonyms,0,1,0
Diage is a synonym of a souratablence.,diage,souratablence,"clashise, jubis",0,0,0,1,0,synonyms,1,0,0
Bluejackana is not a synonym of caciousness.,bluejackana,caciousness,"conclumb, caciousness",0,1,0,1,0,synonyms,0,0,1
Freudopod is not a synonym of a coing arries.,freudopod,coing arries,"hement, coing arries",0,1,0,1,0,synonyms,0,1,0
Pherdiomy is a synonym of a waist mation.,pherdiomy,waist mation,"demage, restilus",0,0,0,1,0,synonyms,1,0,0
Inuatch is not a synonym of an urder.,inuatch,urder,"urder, factionia",0,1,0,1,0,synonyms,1,0,0
Swimwearia is a synonym of an auryl stense.,swimwearia,auryl stense,"crical scot, repositablet",0,0,0,1,0,synonyms,0,1,0
Infrighway is not a synonym of a ricketball.,infrighway,ricketball,"aspeeche, cryptomyosaur",0,1,0,1,0,synonyms,1,0,0
Gement is not a synonym of browties.,gement,browties,"beddincovern, browties",0,1,0,1,0,synonyms,0,0,1
Placketpland is a synonym of a shivant.,placketpland,shivant,"schilanter 66, nudaikon",0,0,0,1,0,synonyms,1,0,0
Homsky is not a synonym of portsis.,homsky,portsis,"coruner, jenalization",0,1,0,1,0,synonyms,0,0,1
Wandslip is not a synonym of a chole.,wandslip,chole,"gourcasis, millment",0,1,0,1,0,synonyms,0,1,0
Sumptivet is not a synonym of a dise.,sumptivet,dise,"quation, aepys",0,1,0,1,0,synonyms,1,0,0
Slewifell is a synonym of fedonness.,slewifell,fedonness,"softwarez, fedonness",0,0,0,1,0,synonyms,0,1,0
Prouse is not a synonym of an adversionativer.,prouse,adversionativer,"caeminess, deteriet",0,1,0,1,0,synonyms,0,0,1
Gourser is not a synonym of an irried.,gourser,irried,"schilanter 66, exhumat",0,1,0,1,0,synonyms,1,0,0
Roommat is a synonym of a preter.,roommat,preter,"remeanoel, preter",0,0,0,1,0,synonyms,0,1,0
Imate is a synonym of a praxity.,imate,praxity,"graphrage, sucree",0,0,0,1,0,synonyms,1,0,0
Abooze is a synonym of a subheapop.,abooze,subheapop,"kebauch, subheapop",0,0,0,1,0,synonyms,1,0,0
Liban is a synonym of a weberso.,liban,weberso,"weberso, paratcher",0,0,0,1,0,synonyms,1,0,0
Babysis is a synonym of a rejuver.,babysis,rejuver,"ear rast, plumper sodics",0,0,0,1,0,synonyms,1,0,0
Hogwasting is not a synonym of a petuilegall.,hogwasting,petuilegall,"iridge, malapprese",0,1,0,1,0,synonyms,1,0,0
Wriety is a synonym of a threem.,wriety,threem,"pepperium, deleviar",0,0,0,1,0,synonyms,1,0,0
Multan is a synonym of iness.,multan,iness,"gryption, iness",0,0,0,1,0,synonyms,0,0,1
Brarati is not a synonym of disness.,brarati,disness,"disness, mic celevising",0,1,0,1,0,synonyms,1,0,0
Woosepipe is a synonym of a rhabbag.,woosepipe,rhabbag,"ache applief, spenancy",0,0,0,1,0,synonyms,0,1,0
Swoodwork is not a synonym of a vexamile.,swoodwork,vexamile,"cardion, impaird of thermat",0,1,0,1,0,synonyms,1,0,0
Limperio is a synonym of a sacclimov.,limperio,sacclimov,"filt, threem",0,0,0,1,0,synonyms,0,1,0
Albatson is a synonym of a goldence.,albatson,goldence,"speep, goldence",0,0,0,1,0,synonyms,1,0,0
Peson is not a synonym of a reditution.,peson,reditution,"helimitty, reditution",0,1,0,1,0,synonyms,0,0,1
Midazola is a synonym of a cookstace.,midazola,cookstace,"rippine, shivant",0,0,0,1,0,synonyms,0,0,1
Dysfundenet is not a synonym of a satisity.,dysfundenet,satisity,"chimet, doctorall",0,1,0,1,0,synonyms,0,1,0
Clon is not a synonym of a deman.,clon,deman,"deman, execunni",0,1,0,1,0,synonyms,0,1,0
Progatisapis is a synonym of a scalusive.,progatisapis,scalusive,"scalusive, mastelet",0,0,0,1,0,synonyms,0,0,1
Wins is a synonym of an unga.,wins,unga,"unga, sing oute",0,0,0,1,0,synonyms,0,0,1
Droca is not a synonym of a bogation.,droca,bogation,"trostething, filladiency",0,1,0,1,0,synonyms,0,1,0
Croops is a synonym of a sensel.,croops,sensel,"alism, tyndinuit",0,0,0,1,0,synonyms,1,0,0
Glite is a synonym of an ention.,glite,ention,"jamagins, ention",0,0,0,1,0,synonyms,1,0,0
Mothou is a synonym of a sta.,mothou,sta,"aepycertz, sta",0,0,0,1,0,synonyms,0,1,0
Gliobline is not a synonym of adverduroys.,gliobline,adverduroys,"spergine, conficalpod",0,1,0,1,0,synonyms,1,0,0
Brons is a synonym of a spenancy.,brons,spenancy,"sunlignatan, twitting",0,0,0,1,0,synonyms,1,0,0
Coastro is a synonym of a tack woma.,coastro,tack woma,"tack woma, railroom",0,0,0,1,0,synonyms,0,0,1
Nurisation is not a synonym of a nigading horing.,nurisation,nigading horing,"sheetor, souratablence",0,1,0,1,0,synonyms,0,0,1
Albanse is a synonym of housness.,albanse,housness,"refration, cookstace",0,0,0,1,0,synonyms,0,1,0
Populatamor is a synonym of a chand-so.,populatamor,chand-so,"preson, panks",0,0,0,1,0,synonyms,1,0,0
Halumblethachinding is a synonym of a rasperch.,halumblethachinding,rasperch,"marijuanage, corniocepher",0,0,0,1,0,synonyms,1,0,0
Archyard is a synonym of a poinkeno.,archyard,poinkeno,"mic celevising, egyptomica",0,0,0,1,0,synonyms,0,0,1
Mouria is not a synonym of an egyptomica.,mouria,egyptomica,"cannonficacity, refration",0,1,0,1,0,synonyms,1,0,0
Populatamor is a synonym of panks.,populatamor,panks,"preson, panks",0,0,0,1,0,synonyms,1,0,0
Infrighway is not a synonym of an aspeeche.,infrighway,aspeeche,"aspeeche, cryptomyosaur",0,1,0,1,0,synonyms,1,0,0
Confrie is not a synonym of revolus.,confrie,revolus,"revolus, khary exposit",0,1,0,1,0,synonyms,0,1,0
Sychia is a synonym of a taching.,sychia,taching,"dointerproper 35, taching",0,0,0,1,0,synonyms,0,1,0
Ocutorsage is a synonym of a cascaling.,ocutorsage,cascaling,"cascaling, praxity",0,0,0,1,0,synonyms,0,1,0
Exhibitockey is not a synonym of a sebaucher.,exhibitockey,sebaucher,"schilanter 66, sebaucher",0,1,0,1,0,synonyms,0,0,1
Intiff is not a synonym of an algierson.,intiff,algierson,"roodless, algierson",0,1,0,1,0,synonyms,0,1,0
Caborg is not a synonym of a 10000000000.,caborg,10000000000,"kopervance, orgation",0,1,0,1,0,synonyms,0,1,0
Softre is a synonym of a tack woma.,softre,tack woma,"gemention, tack woma",0,0,0,1,0,synonyms,0,0,1
Walterveriosauter is not a synonym of a housinet.,walterveriosauter,housinet,"paratcher, chandbag",0,1,0,1,0,synonyms,0,0,1
Acroone is a synonym of an asseminity.,acroone,asseminity,"saurine, eiter",0,0,0,1,0,synonyms,1,0,0
Sprition is a synonym of a mummee ade.,sprition,mummee ade,"mummee ade, lunkenni",0,0,0,1,0,synonyms,1,0,0
Gramiter is a synonym of a piquity.,gramiter,piquity,"rator, brandard",0,0,0,1,0,synonyms,0,1,0
Halus is a synonym of a manding.,halus,manding,"rumber 83, manding",0,0,0,1,0,synonyms,0,0,1
Rigmarium is not a synonym of a preter.,rigmarium,preter,"deteriet, odoplance",0,1,0,1,0,synonyms,0,1,0
Asmodiaz is not a synonym of a malevy.,asmodiaz,malevy,"rails, malevy",0,1,0,1,0,synonyms,1,0,0
Dietion is not a synonym of a croscottlee.,dietion,croscottlee,"scalusive, khardman",0,1,0,1,0,synonyms,0,1,0
Titting is a synonym of a plumper sodics.,titting,plumper sodics,"rence, pearness",0,0,0,1,0,synonyms,1,0,0
Poding is a synonym of a sacclimov.,poding,sacclimov,"quisliming, gynaestherdun",0,0,0,1,0,synonyms,0,0,1
Dixiel is not a synonym of a peyoter.,dixiel,peyoter,"crist, unga",0,1,0,1,0,synonyms,0,1,0
Inuatch is a synonym of a millment.,inuatch,millment,"urder, factionia",0,0,0,1,0,synonyms,1,0,0
Surnamender is a synonym of a sconcerage.,surnamender,sconcerage,"dowsking, sconcerage",0,0,0,1,0,synonyms,0,1,0
Sponder is a synonym of a chrishing.,sponder,chrishing,"exhibitree, chrishing",0,0,0,1,0,synonyms,1,0,0
Spher is not a synonym of an ambitabia.,spher,ambitabia,"ambitabia, tysonballus",0,1,0,1,0,synonyms,1,0,0
Housewing is not a synonym of a baldridge.,housewing,baldridge,"jewelcompuscle, mountion",0,1,0,1,0,synonyms,0,0,1
Plackdroope is not a synonym of a doojig.,plackdroope,doojig,"malapprese, expostan",0,1,0,1,0,synonyms,0,1,0
Comforman is not a synonym of a tablent.,comforman,tablent,"stailbirtestodest, tablent",0,1,0,1,0,synonyms,0,0,1
Waiserra is not a synonym of a terworman.,waiserra,terworman,"bookware, terworman",0,1,0,1,0,synonyms,0,1,0
Waisterer is not a synonym of a sapporson.,waisterer,sapporson,"sapporson, prelechway",0,1,0,1,0,synonyms,1,0,0
Multan is a synonym of a mizzazz.,multan,mizzazz,"gryption, iness",0,0,0,1,0,synonyms,0,1,0
Anence is not a synonym of trousness.,anence,trousness,"grammeried, compathy",0,1,0,1,0,synonyms,0,1,0
Allroom is not a synonym of a patern.,allroom,patern,"patern, pawpawpawpaw",0,1,0,1,0,synonyms,1,0,0
Shreeson is not a synonym of a perimin.,shreeson,perimin,"sconfing, perimin",0,1,0,1,0,synonyms,1,0,0
Cavicle is a synonym of a beddincovern.,cavicle,beddincovern,"beddincovern, baction",0,0,0,1,0,synonyms,1,0,0
Prownup is a synonym of a divilinettonne.,prownup,divilinettonne,"cochitter, popul",0,0,0,1,0,synonyms,1,0,0
Intiff is not a synonym of a liquorethachena.,intiff,liquorethachena,"roodless, algierson",0,1,0,1,0,synonyms,0,1,0
Surnes is a synonym of a corprimet.,surnes,corprimet,"infinitens, rator",0,0,0,1,0,synonyms,0,0,1
Cathesia is a synonym of a mussion.,cathesia,mussion,"housinet, mussion",0,0,0,1,0,synonyms,1,0,0
Brucell is a synonym of a filt.,brucell,filt,"doormism, filt",0,0,0,1,0,synonyms,0,0,1
Reparator is a synonym of an anoeuvrabian.,reparator,anoeuvrabian,"anoeuvrabian, airoppero pland",0,0,0,1,0,synonyms,1,0,0
Waiserra is not a synonym of a bookware.,waiserra,bookware,"bookware, terworman",0,1,0,1,0,synonyms,0,1,0
Sunbeau is not a synonym of a crity.,sunbeau,crity,"portsis, mussion",0,1,0,1,0,synonyms,0,0,1
Chicoid is not a synonym of a petuilegall.,chicoid,petuilegall,"pesorceolame, petuilegall",0,1,0,1,0,synonyms,1,0,0
Infrighway is a synonym of a twichtoney.,infrighway,twichtoney,"aspeeche, cryptomyosaur",0,0,0,1,0,synonyms,1,0,0
Watchelish is not a synonym of a softwareet.,watchelish,softwareet,"softwareet, refration",0,1,0,1,0,synonyms,1,0,0
Multan is not a synonym of iness.,multan,iness,"gryption, iness",0,1,0,1,0,synonyms,0,0,1
Sconter is not a synonym of a tyndinuit.,sconter,tyndinuit,"charth, tyndinuit",0,1,0,1,0,synonyms,1,0,0
Depipe is a synonym of a lunkenni.,depipe,lunkenni,"saurine, bairporth",0,0,0,1,0,synonyms,0,1,0
Candard is a synonym of a pitorine.,candard,pitorine,"mirty, trialdness",0,0,0,1,0,synonyms,1,0,0
Callina is a synonym of an erractor.,callina,erractor,"paratcher, culositation",0,0,0,1,0,synonyms,0,0,1
Conney is a synonym of proccus.,conney,proccus,"proccus, grushness",0,0,0,1,0,synonyms,0,1,0
Handansivet is not a synonym of a khary exposit.,handansivet,khary exposit,"devisoniness, pharmong",0,1,0,1,0,synonyms,0,0,1
Roofrey is a synonym of a myelief.,roofrey,myelief,"galaxaca, lippin",0,0,0,1,0,synonyms,0,1,0
Prosepin is not a synonym of a vexamile.,prosepin,vexamile,"drogeyman, vexamile",0,1,0,1,0,synonyms,1,0,0
Aurian is not a synonym of a shtink.,aurian,shtink,"corop, shtink",0,1,0,1,0,synonyms,1,0,0
Homegalard is a synonym of a paja.,homegalard,paja,"collium, paja",0,0,0,1,0,synonyms,1,0,0
Bruple is not a synonym of a bioter.,bruple,bioter,"jolsheetling, bioter",0,1,0,1,0,synonyms,0,1,0
Toteing is a synonym of undings.,toteing,undings,"pitorine, undings",0,0,0,1,0,synonyms,1,0,0
Candness is not a synonym of a fluoretic.,candness,fluoretic,"fluoretic, enrolly",0,1,0,1,0,synonyms,1,0,0
Rositant is not a synonym of an oxidificease.,rositant,oxidificease,"pitorine, kenny",0,1,0,1,0,synonyms,0,1,0
Adageolet is not a synonym of an irrietink.,adageolet,irrietink,"fisterity, dulation",0,1,0,1,0,synonyms,0,1,0
Factorce is not a synonym of an eastomicrole.,factorce,eastomicrole,"eastomicrole, trip-offerit",0,1,0,1,0,synonyms,1,0,0
Epings is not a synonym of a marijuanage.,epings,marijuanage,"brilitaly, reditution",0,1,0,1,0,synonyms,1,0,0
Direbuker is a synonym of a voluende.,direbuker,voluende,"avity, snation",0,0,0,1,0,synonyms,1,0,0
Fluidine is not a synonym of magenus gram.,fluidine,magenus gram,"bottongs, adulle",0,1,0,1,0,synonyms,0,1,0
Goalief is not a synonym of a trefice.,goalief,trefice,"trefice, shivant",0,1,0,1,0,synonyms,1,0,0
Flation is a synonym of a sodiance.,flation,sodiance,"hymnodymin, sodiance",0,0,0,1,0,synonyms,0,1,0
Confina is not a synonym of a buncand.,confina,buncand,"fema, buncand",0,1,0,1,0,synonyms,0,1,0
Factori is not a synonym of a chole.,factori,chole,"virging, chole",0,1,0,1,0,synonyms,0,1,0
Blackfruity is not a synonym of a finimalter.,blackfruity,finimalter,"tering, devolativity",0,1,0,1,0,synonyms,0,0,1
Steing is a synonym of a zippin.,steing,zippin,"revolus, zippin",0,0,0,1,0,synonyms,1,0,0
Veness is a synonym of a poinkeno.,veness,poinkeno,"laudieticiation, muggistbanise",0,0,0,1,0,synonyms,0,1,0
Fini is not a synonym of a jouratta.,fini,jouratta,"nuater, jouratta",0,1,0,1,0,synonyms,1,0,0
Spher is not a synonym of a mergy.,spher,mergy,"ambitabia, tysonballus",0,1,0,1,0,synonyms,1,0,0
Stittingle is a synonym of a prosity.,stittingle,prosity,"preson, prosity",0,0,0,1,0,synonyms,0,0,1
Pherdiomy is a synonym of restilus.,pherdiomy,restilus,"demage, restilus",0,0,0,1,0,synonyms,1,0,0
Mozama is not a synonym of an avity.,mozama,avity,"taching, avity",0,1,0,1,0,synonyms,1,0,0
Myelignio is not a synonym of a finimalter.,myelignio,finimalter,"antman, jolsheetling",0,1,0,1,0,synonyms,0,1,0
Incoma is not a synonym of a weberso.,incoma,weberso,"contis, boarmism",0,1,0,1,0,synonyms,0,0,1
Maeston is not a synonym of a sucree.,maeston,sucree,"sucree, oner 56",0,1,0,1,0,synonyms,0,1,0
Gende is not a synonym of a jamace.,gende,jamace,"sapporson, cocase",0,1,0,1,0,synonyms,1,0,0
Chio is not a synonym of a bugar.,chio,bugar,"rence, bugar",0,1,0,1,0,synonyms,1,0,0
Classant is not a synonym of a degravitate.,classant,degravitate,"crical scot, degravitate",0,1,0,1,0,synonyms,0,0,1
Emicialness is a synonym of a mallo.,emicialness,mallo,"buncand, mallo",0,0,0,1,0,synonyms,0,0,1
Puglion is a synonym of a handry.,puglion,handry,"handry, gyness",0,0,0,1,0,synonyms,0,1,0
Caborg is not a synonym of an orgation.,caborg,orgation,"kopervance, orgation",0,1,0,1,0,synonyms,1,0,0
Hemia is not a synonym of croupless.,hemia,croupless,"croupless, ear rast",0,1,0,1,0,synonyms,1,0,0
Visorist is a synonym of a crity.,visorist,crity,"expostan, nuater",0,0,0,1,0,synonyms,0,1,0
Camounker is a synonym of microweateralis.,camounker,microweateralis,"microweateralis, so-andyman",0,0,0,1,0,synonyms,0,1,0
Zabaglio is a synonym of a madruple.,zabaglio,madruple,"looner, madruple",0,0,0,1,0,synonyms,0,1,0
Ortimber is not a synonym of an ung sum.,ortimber,ung sum,"rigglewillar feveren, ung sum",0,1,0,1,0,synonyms,0,1,0
Rottlesh is a synonym of a shadement.,rottlesh,shadement,"allus, chamment",0,0,0,1,0,synonyms,0,0,1
Midrivet is not a synonym of an effusine.,midrivet,effusine,"housinet, effusine",0,1,0,1,0,synonyms,1,0,0
Wifesambique is a synonym of a waist mation.,wifesambique,waist mation,"waist mation, refration",0,0,0,1,0,synonyms,0,1,0
Rudencrime is not a synonym of panks.,rudencrime,panks,"panks, looner",0,1,0,1,0,synonyms,0,0,1
Gaucheling is not a synonym of a cascaling.,gaucheling,cascaling,"cardion, homet",0,1,0,1,0,synonyms,1,0,0
Freudopod is not a synonym of a hement.,freudopod,hement,"hement, coing arries",0,1,0,1,0,synonyms,1,0,0
Anch is a synonym of a nigading horing.,anch,nigading horing,"hare systaff, charlequirth",0,0,0,1,0,synonyms,0,0,1
Maupassing is a synonym of an interbo-prop.,maupassing,interbo-prop,"interbo-prop, mizzazz",0,0,0,1,0,synonyms,1,0,0
Fatsmanna is not a synonym of a flation.,fatsmanna,flation,"riple, fedon feve",0,1,0,1,0,synonyms,1,0,0
Oini is not a synonym of envirginalis.,oini,envirginalis,"sparabi, sterment",0,1,0,1,0,synonyms,1,0,0
Muckrail is a synonym of a bodium.,muckrail,bodium,"moninity, stasia",0,0,0,1,0,synonyms,0,1,0
Roodiaz is a synonym of a pipe of ther.,roodiaz,pipe of ther,"oner 56, pipe of ther",0,0,0,1,0,synonyms,0,0,1
Prown is a synonym of a carabi.,prown,carabi,"beddincovern, meno per",0,0,0,1,0,synonyms,0,1,0
Goalief is a synonym of a gregiancer.,goalief,gregiancer,"trefice, shivant",0,0,0,1,0,synonyms,1,0,0
Mindwork is a synonym of an execunni.,mindwork,execunni,"comburgee, mountion",0,0,0,1,0,synonyms,1,0,0
Thartisal is not a synonym of a diencery.,thartisal,diencery,"rooftwall, diencery",0,1,0,1,0,synonyms,0,1,0
Ortour is a synonym of a scotting.,ortour,scotting,"haemility, scotting",0,0,0,1,0,synonyms,1,0,0
Catterman is a synonym of a vexamile.,catterman,vexamile,"schexia, vexamile",0,0,0,1,0,synonyms,1,0,0
Belmwood is not a synonym of a mic celevising.,belmwood,mic celevising,"hateries, mic celevising",0,1,0,1,0,synonyms,0,0,1
Novertz is a synonym of a tack woma.,novertz,tack woma,"marimsicani, haemility",0,0,0,1,0,synonyms,1,0,0
Ejectance is not a synonym of a doojig.,ejectance,doojig,"crical scot, comburgee",0,1,0,1,0,synonyms,1,0,0
Salia is a synonym of an abrup.,salia,abrup,"sucree, abrup",0,0,0,1,0,synonyms,1,0,0
Diodeston is a synonym of a railroom.,diodeston,railroom,"consuitab, decadestine",0,0,0,1,0,synonyms,0,1,0
Kleing is a synonym of cipless.,kleing,cipless,"bism, cipless",0,0,0,1,0,synonyms,1,0,0
Forman is a synonym of a chiasimontry.,forman,chiasimontry,"chiasimontry, sconfing",0,0,0,1,0,synonyms,0,1,0
Minemati is not a synonym of a filladiency.,minemati,filladiency,"terworman, pun secone",0,1,0,1,0,synonyms,0,1,0
Arcoagy is not a synonym of a prosa.,arcoagy,prosa,"privantosh, prosa",0,1,0,1,0,synonyms,0,1,0
Pogeness is a synonym of a quino.,pogeness,quino,"lantness, quino",0,0,0,1,0,synonyms,0,0,1
Salmonist is not a synonym of a doctorall.,salmonist,doctorall,"doctorall, incture",0,1,0,1,0,synonyms,0,0,1
Landpoing is not a synonym of adverduroys.,landpoing,adverduroys,"cryptopod, adverduroys",0,1,0,1,0,synonyms,1,0,0
Hostittenery is a synonym of a mothing.,hostittenery,mothing,"jenalization, myelief",0,0,0,1,0,synonyms,1,0,0
Tadpoink is a synonym of a gilm.,tadpoink,gilm,"rescent, slity",0,0,0,1,0,synonyms,0,1,0
Corso is a synonym of a mothing.,corso,mothing,"waist mation, enrolly",0,0,0,1,0,synonyms,1,0,0
Schoser is a synonym of an adversionativer.,schoser,adversionativer,"adversionativer, ravorcinizer",0,0,0,1,0,synonyms,0,1,0
Bamblets is not a synonym of a conclumb.,bamblets,conclumb,"jewelcompuscle, conclumb",0,1,0,1,0,synonyms,0,0,1
Chanukkah is a synonym of rovocashnaps.,chanukkah,rovocashnaps,"vegentider, rovocashnaps",0,0,0,1,0,synonyms,1,0,0
Novertz is a synonym of a piquity.,novertz,piquity,"marimsicani, haemility",0,0,0,1,0,synonyms,1,0,0
Refuela is not a synonym of a priseastemp.,refuela,priseastemp,"penhamey, bioter",0,1,0,1,0,synonyms,0,0,1
Ampher is a synonym of gouroys.,ampher,gouroys,"geling, chrishing",0,0,0,1,0,synonyms,0,0,1
Grocea is a synonym of a plumper sodics.,grocea,plumper sodics,"plumper sodics, sconfing",0,0,0,1,0,synonyms,1,0,0
Colokai is not a synonym of a harton.,colokai,harton,"cordiote, harton",0,1,0,1,0,synonyms,0,1,0
Culism is not a synonym of a trong.,culism,trong,"trong, mediblener",0,1,0,1,0,synonyms,1,0,0
Waiseration is not a synonym of a jakoutgo.,waiseration,jakoutgo,"jakoutgo, daddina",0,1,0,1,0,synonyms,1,0,0
